SNO,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,,Series_title_2,Series_title_3,Series_title_4,Series_title_5
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Education and Training,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current prices,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Health Care and Social Assistance,Current,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Arts and Recreation Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,Other Services,Current prices,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,"Arts, Recreation and Other Services",Current,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,Forestry and Logging,Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,"Agriculture, Forestry and Fishing",Current,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current prices,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,Mining,Current,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,Printing,Current prices,Unadjusted,
,,,,,,,,,,,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
,,,,,,,,,,,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
